 Time | Bryan raw |  Bryan |  Temp  |
-1294 |   86.3  | 273.71 |  31.00 |
-1289 |   86.3  | 273.73 |  31.06 |
-1284 |   86.4  | 273.64 |  31.02 |
-1279 |   86.3  | 273.67 |  31.08 |
-1274 |   86.2  | 273.81 |  31.02 |
-1269 |   86.2  | 273.79 |  31.09 |
-1264 |   86.2  | 273.82 |  30.99 |
-1259 |   86.2  | 273.84 |  30.96 |
-1254 |   86.2  | 273.81 |  30.94 |
-1249 |   86.2  | 273.75 |  30.96 |
-1244 |   86.2  | 273.78 |  30.97 |
-1239 |   86.3  | 273.72 |  30.94 |
-1234 |   86.3  | 273.66 |  30.97 |
-1229 |   86.3  | 273.72 |  30.96 |
-1224 |   86.3  | 273.68 |  30.95 |
-1219 |   86.4  | 273.61 |  30.85 |
-1214 |   86.4  | 273.64 |  30.89 |
-1209 |   86.4  | 273.59 |  30.91 |
-1204 |   86.4  | 273.64 |  30.87 |
-1199 |   86.4  | 273.63 |  30.83 |
-1194 |   86.4  | 273.61 |  30.85 |
-1189 |   86.3  | 273.65 |  30.82 |
-1184 |   86.4  | 273.60 |  30.80 |
-1179 |   86.4  | 273.64 |  30.76 |
-1174 |   86.3  | 273.71 |  30.77 |
-1169 |   86.3  | 273.65 |  30.74 |
-1164 |   86.4  | 273.61 |  30.74 |
-1159 |   86.4  | 273.57 |  30.73 |
-1154 |   86.3  | 273.69 |  30.75 |
-1149 |   86.4  | 273.60 |  30.77 |
-1144 |   86.4  | 273.55 |  30.70 |
-1139 |   86.5  | 273.53 |  30.70 |
-1134 |   86.4  | 273.55 |  30.66 |
-1129 |   86.5  | 273.53 |  30.68 |
-1124 |   86.5  | 273.47 |  30.68 |
-1119 |   86.5  | 273.50 |  30.67 |
-1114 |   86.6  | 273.42 |  30.62 |
-1109 |   86.5  | 273.48 |  30.67 |
-1104 |   86.6  | 273.35 |  30.61 |
-1099 |   86.6  | 273.35 | 214.99 |
-1094 |   86.7  | 273.34 |  30.54 |
-1089 |   86.7  | 273.26 |  30.55 |
-1084 |   86.7  | 273.28 |  30.59 |
-1079 |   87.0  | 273.04 |  30.56 |
-1074 |   88.7  | 271.29 |  30.50 |
-1069 |   89.6  | 270.39 |  30.52 |
-1064 |   90.1  | 269.86 |  30.49 |
-1059 |   87.6  | 272.35 |  30.52 |
-1054 |   85.6  | 274.35 |  30.41 |
-1049 |   84.1  | 275.89 |  30.45 |
-1044 |   82.9  | 277.07 |  30.41 |
-1039 |   81.7  | 278.32 |  21.00 |
-1034 |   81.0  | 278.98 |  30.37 |
-1029 |   80.5  | 279.51 |  30.41 |
-1024 |   80.1  | 279.85 |  30.41 |
-1019 |   79.9  | 280.14 |  30.35 |
-1014 |   79.6  | 280.38 |  30.33 |
-1009 |   79.5  | 280.53 |  30.33 |
-1004 |   79.4  | 280.62 |  30.29 |
-999 |   79.2  | 280.76 |  30.26 |
-994 |   79.2  | 280.84 |  30.28 |
-989 |   79.2  | 280.83 |  30.33 |
-984 |   79.1  | 280.88 |  30.26 |
-979 |   79.1  | 280.91 |  30.25 |
-974 |   79.0  | 280.95 |  30.21 |
-969 |   79.0  | 280.99 |  30.13 |
-964 |   79.0  | 281.03 |  30.14 |
-959 |   79.0  | 281.01 |  30.09 |
-954 |   79.0  | 280.99 |  30.08 |
-949 |   79.0  | 281.00 |  30.10 |
-944 |   79.0  | 280.98 |  30.13 |
-939 |   79.0  | 280.98 |  30.08 |
-934 |   79.0  | 280.99 |  30.06 |
-929 |   79.0  | 280.97 |  30.01 |
-924 |   79.0  | 280.95 |  30.01 |
-919 |   79.1  | 280.88 |  30.00 |
-914 |   79.0  | 280.96 |  29.95 |
-909 |   79.1  | 280.89 | 175.46 |
-904 |   79.2  | 280.84 |  29.89 |
-899 |   79.2  | 280.81 |  29.90 |
-894 |   79.2  | 280.78 |  29.88 |
-889 |   79.2  | 280.77 |  29.79 |
-884 |   79.2  | 280.78 |  29.89 |
-879 |   79.2  | 280.78 |  29.80 |
-874 |   79.3  | 280.73 |  29.87 |
-869 |   79.3  | 280.71 |  29.81 |
-864 |   79.3  | 280.67 |  29.80 |
-859 |   79.4  | 280.62 |  29.75 |
-854 |   79.4  | 280.64 |  29.73 |
-849 |   79.4  | 280.64 |  29.75 |
-844 |   79.4  | 280.59 |  29.70 |
-839 |   79.4  | 280.59 |  29.70 |
-834 |   79.4  | 280.55 |  29.66 |
-829 |   79.5  | 280.54 |  29.63 |
-824 |   79.4  | 280.55 |  29.71 |
-819 |   79.5  | 280.52 |  29.71 |
-814 |   79.5  | 280.49 |  29.67 |
-809 |   79.6  | 280.41 |  29.62 |
-804 |   79.6  | 280.40 |  29.61 |
-799 |   79.6  | 280.37 |  29.58 |
-794 |   79.7  | 280.34 |  29.58 |
-789 |   79.7  | 280.34 |  29.55 |
-784 |   79.7  | 280.31 |  29.57 |
-779 |   79.8  | 280.21 |  29.49 |
-774 |   79.8  | 280.21 |  29.52 |
-769 |   79.8  | 280.18 | 168.77 |
-764 |   79.9  | 280.11 |  29.50 |
-759 |   79.9  | 280.11 |  29.48 |
-754 |   79.9  | 280.09 |  29.42 |
-749 |   79.9  | 280.05 |  29.44 |
-744 |   79.9  | 280.07 |  29.43 |
-739 |   79.9  | 280.05 |  29.36 |
-734 |   79.9  | 280.06 |  29.41 |
-729 |   79.9  | 280.06 |  29.36 |
-724 |   79.9  | 280.05 |  29.40 |
-719 |   80.0  | 280.03 |  29.28 |
-714 |   79.9  | 280.05 |  29.27 |
-709 |   80.0  | 280.00 |  29.27 |
-704 |   80.0  | 280.02 |  29.22 |
-699 |   80.0  | 280.04 |  29.23 |
-694 |   79.9  | 280.05 |  29.23 |
-689 |   79.9  | 280.07 | 168.42 |
-684 |   80.0  | 280.04 |  29.16 |
-679 |   80.0  | 280.00 |  29.13 |
-674 |   80.0  | 279.98 |  29.13 |
-669 |   80.1  | 279.94 |  29.13 |
-664 |   80.0  | 279.97 | 168.90 |
-659 |   80.1  | 279.91 |  29.12 |
-654 |   80.0  | 279.96 |  29.10 |
-649 |   80.0  | 279.96 |  29.10 |
-644 |   80.1  | 279.90 |  29.09 |
-639 |   80.0  | 279.97 |  29.10 |
-634 |   80.0  | 279.96 |  29.08 |
-629 |   80.0  | 279.95 |  29.05 |
-624 |   80.0  | 279.98 |  29.03 |
-619 |   80.0  | 279.96 |  29.02 |
-614 |   80.0  | 279.95 |  28.98 |
-609 |   80.1  | 279.90 |  29.01 |
-604 |   80.1  | 279.92 |  28.95 |
-599 |   80.1  | 279.87 |  29.01 |
-594 |   80.2  | 279.82 |  28.96 |
-589 |   80.2  | 279.84 |  28.98 |
-584 |   80.2  | 279.84 |  28.93 |
-579 |   80.2  | 279.83 |  28.93 |
-574 |   80.2  | 279.77 |  28.88 |
-569 |   80.2  | 279.81 |  28.90 |
-564 |   80.2  | 279.79 |  28.90 |
-559 |   80.2  | 279.79 |  28.91 |
-554 |   80.2  | 279.81 |  28.91 |
-549 |   80.2  | 279.81 |  28.90 |
-544 |   80.2  | 279.81 |  28.84 |
-539 |   80.3  | 279.74 |  28.81 |
-534 |   80.3  | 279.67 |  28.79 |
-529 |   80.3  | 279.68 |  28.82 |
-524 |   80.4  | 279.64 |  28.74 |
-519 |   80.3  | 279.66 |  21.00 |
-514 |   80.4  | 279.64 |  28.77 |
-509 |   80.4  | 279.59 |  28.75 |
-504 |   80.4  | 279.62 |  28.72 |
-499 |   80.4  | 279.64 |  28.74 |
-494 |   80.4  | 279.62 |  28.72 |
-489 |   80.4  | 279.56 |  28.72 |
-484 |   80.4  | 279.56 |  28.70 |
-479 |   80.5  | 279.54 |  28.72 |
-474 |   80.4  | 279.55 |  28.71 |
-469 |   80.4  | 279.57 |  28.71 |
-464 |   80.5  | 279.52 |  28.66 |
-459 |   80.4  | 279.59 |  28.75 |
-454 |   80.4  | 279.60 |  28.67 |
-449 |   80.4  | 279.64 |  28.68 |
-444 |   80.3  | 279.66 |  28.65 |
-439 |   80.3  | 279.70 | 185.42 |
-434 |   80.3  | 279.66 |  28.61 |
-429 |   80.3  | 279.67 |  28.60 |
-424 |   80.4  | 279.63 |  28.62 |
-419 |   80.4  | 279.63 |  28.64 |
-414 |   80.4  | 279.59 |  21.00 |
-409 |   80.4  | 279.58 |  28.62 |
-404 |   80.4  | 279.57 |  28.56 |
-399 |   80.5  | 279.54 |  28.57 |
-394 |   80.5  | 279.51 |  28.59 |
-389 |   80.5  | 279.48 |  28.61 |
-384 |   80.5  | 279.48 |  28.59 |
-379 |   80.5  | 279.54 |  28.57 |
-374 |   80.5  | 279.53 |  28.55 |
-369 |   80.5  | 279.51 |  28.58 |
-364 |   80.5  | 279.52 |  28.53 |
-359 |   80.4  | 279.58 |  28.53 |
-354 |   80.4  | 279.57 |  28.51 |
-349 |   80.5  | 279.51 |  28.54 |
-344 |   80.5  | 279.48 |  28.50 |
-339 |   80.5  | 279.49 |  28.52 |
-334 |   80.5  | 279.49 |  28.51 |
-329 |   80.6  | 279.44 |  28.51 |
-324 |   80.6  | 279.43 |  28.48 |
-319 |   80.6  | 279.43 |  28.49 |
-314 |   80.5  | 279.45 |  28.49 |
-309 |   80.5  | 279.48 |  28.48 |
-304 |   80.6  | 279.44 |  28.47 |
-299 |   80.6  | 279.38 |  28.49 |
-294 |   80.6  | 279.37 |  28.48 |
-289 |   80.6  | 279.38 |  28.45 |
-284 |   80.6  | 279.41 |  28.46 |
-279 |   80.6  | 279.40 |  28.44 |
-274 |   80.6  | 279.38 |  28.42 |
-269 |   80.6  | 279.40 |  28.42 |
-264 |   80.6  | 279.40 |  28.43 |
-259 |   80.6  | 279.38 |  28.45 |
-254 |   80.6  | 279.36 |  28.40 |
-249 |   80.6  | 279.36 |  28.42 |
-244 |   80.6  | 279.41 |  28.42 |
-239 |   80.6  | 279.42 |  28.40 |
-234 |   80.6  | 279.42 |  28.38 |
-229 |   80.6  | 279.39 |  28.43 |
-224 |   80.6  | 279.40 |  28.43 |
-219 |   80.7  | 279.34 |  28.40 |
-214 |   80.6  | 279.35 |  28.43 |
-209 |   80.7  | 279.33 |  28.39 |
-204 |   80.7  | 279.33 |  28.41 |
-199 |   80.7  | 279.31 |  28.40 |
-194 |   80.6  | 279.36 |  28.40 |
-189 |   80.7  | 279.32 |  28.37 |
-184 |   80.7  | 279.31 |  28.38 |
-179 |   80.7  | 279.32 |  28.36 |
-174 |   80.7  | 279.33 |  28.37 |
-169 |   80.7  | 279.33 |  28.39 |
-164 |   80.7  | 279.32 |  28.39 |
-159 |   80.6  | 279.39 |  28.36 |
-154 |   80.6  | 279.42 |  28.35 |
-149 |   80.6  | 279.40 |  28.36 |
-144 |   80.6  | 279.37 |  28.38 |
-139 |   80.7  | 279.34 |  28.37 |
-134 |   80.6  | 279.38 |  28.39 |
-129 |   80.6  | 279.43 |  28.38 |
-124 |   80.5  | 279.45 |  28.39 |
-119 |   80.5  | 279.45 |  28.39 |
-114 |   80.6  | 279.39 |  28.37 |
-109 |   80.6  | 279.36 |  28.41 |
-104 |   80.7  | 279.31 |  28.35 |
 -99 |   80.7  | 279.30 |  28.37 |
 -94 |   80.7  | 279.34 |  28.35 |
 -89 |   80.7  | 279.34 |  28.39 |
 -84 |   80.7  | 279.32 |  28.34 |
 -79 |   80.6  | 279.35 |  28.38 |
 -74 |   80.7  | 279.31 |  28.35 |
 -69 |   80.7  | 279.31 |  28.34 |
 -64 |   80.7  | 279.32 |  28.34 |
 -59 |   80.7  | 279.30 |  28.32 |
 -54 |   80.7  | 279.31 |  28.33 |
 -49 |   80.7  | 279.29 |  28.35 |
 -44 |   80.7  | 279.33 |  28.31 |
 -39 |   80.6  | 279.35 |  28.38 |
 -34 |   80.6  | 279.38 |  28.35 |
 -29 |   80.6  | 279.40 |  28.30 |
 -24 |   80.6  | 279.37 |  28.33 |
 -19 |   80.6  | 279.41 |  28.41 |
 -14 |   80.6  | 279.41 |  28.32 |
  -9 |   80.6  | 279.42 |  28.33 |
  -4 |   80.6  | 279.42 |  28.34 |
   0 |   80.6  | 279.39 |  28.36 |
   5 |   80.6  | 279.42 |  28.32 |
  10 |   80.5  | 279.46 |  28.36 |
  15 |   80.6  | 279.43 |  28.35 |
  20 |   80.6  | 279.43 |  28.29 |
  25 |   80.6  | 279.40 |  28.34 |
  30 |   80.6  | 279.36 |  28.35 |
  35 |   80.6  | 279.38 |  28.35 |
  40 |   80.6  | 279.37 |  28.36 |
  45 |   80.7  | 279.33 |  28.30 |
  50 |   80.6  | 279.35 |  28.34 |
  55 |   80.7  | 279.34 |  28.32 |
  60 |   80.7  | 279.32 |  28.35 |
  65 |   80.6  | 279.39 |  28.31 |
  70 |   80.7  | 279.34 |  28.29 |
  75 |   80.6  | 279.38 |  28.32 |
  80 |   80.6  | 279.39 |  28.36 |
  85 |   80.6  | 279.42 |  28.31 |
  90 |   80.6  | 279.42 |  28.33 |
  95 |   80.6  | 279.42 |  28.35 |
 100 |   80.6  | 279.37 |  28.34 |
 105 |   80.6  | 279.43 |  28.34 |
 110 |   80.6  | 279.40 |  28.35 |
 115 |   80.7  | 279.34 |  28.33 |
 120 |   80.5  | 279.45 |  28.31 |
 125 |   80.5  | 279.50 |  28.32 |
 130 |   80.5  | 279.48 |  28.26 |
 135 |   80.5  | 279.48 |  28.34 |
 140 |   80.5  | 279.48 |  28.35 |
 145 |   80.5  | 279.46 |  28.32 |
 150 |   80.5  | 279.47 |  28.35 |
 155 |   80.6  | 279.40 |  28.36 |
 160 |   80.6  | 279.35 |  28.33 |
 165 |   80.6  | 279.39 |  28.34 |
 170 |   80.6  | 279.36 |  28.32 |
 175 |   80.7  | 279.32 |  28.31 |
 180 |   80.6  | 279.35 |  28.33 |
 185 |   80.7  | 279.33 |  28.31 |
 190 |   80.7  | 279.31 |  28.34 |
 195 |   80.7  | 279.34 |  28.34 |
 200 |   80.6  | 279.35 |  28.37 |
 205 |   80.6  | 279.35 |  28.36 |
 210 |   80.6  | 279.36 |  28.39 |
 215 |   80.6  | 279.36 |  28.42 |
 220 |   80.6  | 279.36 |  28.41 |
 225 |   80.6  | 279.39 |  28.39 |
 230 |   80.6  | 279.40 |  28.39 |
 235 |   80.5  | 279.45 |  28.37 |
 240 |   80.5  | 279.46 |  28.41 |
 245 |   80.5  | 279.47 |  28.39 |
 250 |   80.5  | 279.51 |  28.39 |
 255 |   80.5  | 279.51 |  28.40 |
 260 |   80.5  | 279.48 |  28.39 |
 265 |   80.5  | 279.49 |  28.42 |
 270 |   80.5  | 279.46 |  28.36 |
 275 |   80.6  | 279.43 |  28.41 |
 280 |   80.6  | 279.40 |  28.42 |
 285 |   80.6  | 279.43 |  28.42 |
 290 |   80.6  | 279.43 |  28.39 |
 295 |   80.6  | 279.43 |  28.44 |
 300 |   80.5  | 279.48 |  28.38 |
 305 |   80.6  | 279.40 |  28.39 |
 310 |   80.6  | 279.38 |  28.40 |
 315 |   80.6  | 279.42 |  28.42 |
 320 |   80.5  | 279.48 |  28.43 |
 325 |   80.5  | 279.46 |  28.42 |
 330 |   80.5  | 279.49 |  28.41 |
 335 |   80.5  | 279.52 |  28.48 |
 340 |   80.5  | 279.51 |  28.45 |
 345 |   80.5  | 279.49 |  28.43 |
 350 |   80.4  | 279.60 |  28.40 |
 355 |   80.4  | 279.60 |  21.00 |
 360 |   80.4  | 279.58 |  28.42 |
 365 |   80.5  | 279.54 |  67.64 |
 370 |   80.4  | 279.57 |  28.39 |
 375 |   80.5  | 279.54 |  28.46 |
 380 |   80.4  | 279.57 |  28.43 |
 385 |   80.4  | 279.59 |  28.47 |
 390 |   80.5  | 279.54 |  28.44 |
 395 |   80.4  | 279.60 |  28.45 |
 400 |   80.4  | 279.58 |  28.48 |
 405 |   80.4  | 279.57 |  28.47 |
 410 |   80.4  | 279.59 |  28.45 |
 415 |   80.4  | 279.61 |  28.46 |
 420 |   80.4  | 279.59 |  28.48 |
 425 |   80.4  | 279.61 |  28.48 |
 430 |   80.3  | 279.67 |  28.46 |
 435 |   80.3  | 279.68 |  28.51 |
 440 |   80.4  | 279.64 |  28.48 |
 445 |   80.3  | 279.65 |  28.51 |
 450 |   80.3  | 279.71 |  28.51 |
 455 |   80.3  | 279.71 |  28.48 |
 460 |   80.4  | 279.64 |  28.55 |
 465 |   80.3  | 279.67 |  28.46 |
 470 |   80.3  | 279.70 |  28.54 |
 475 |   80.3  | 279.65 |  28.54 |
 480 |   80.4  | 279.63 |  28.51 |
 485 |   80.4  | 279.64 |  28.50 |
 490 |   80.3  | 279.67 |  28.54 |
 495 |   80.4  | 279.63 |  28.54 |
 500 |   80.3  | 279.65 |  28.54 |
 505 |   80.3  | 279.67 |  28.55 |
 510 |   80.3  | 279.68 |  28.55 |
 515 |   80.3  | 279.70 |  28.54 |
 520 |   80.3  | 279.67 |  28.54 |
 525 |   80.3  | 279.68 |  28.56 |
 530 |   80.2  | 279.77 |  28.59 |
 535 |   80.2  | 279.75 |  28.57 |
 540 |   80.3  | 279.74 |  28.56 |
 545 |   80.2  | 279.79 |  28.58 |
 550 |   80.2  | 279.81 |  21.00 |
 555 |   80.2  | 279.81 |  28.59 |
 560 |   80.2  | 279.79 |  28.56 |
 565 |   80.2  | 279.75 |  28.63 |
 570 |   80.2  | 279.78 |  28.60 |
 575 |   80.2  | 279.79 |  28.60 |
 580 |   80.3  | 279.73 |  28.60 |
 585 |   80.2  | 279.76 |  28.61 |
 590 |   80.2  | 279.76 |  28.65 |
 595 |   80.3  | 279.71 |  28.66 |
 600 |   80.2  | 279.75 |  28.64 |
 605 |   80.2  | 279.80 |  28.63 |
 610 |   80.2  | 279.78 |  28.60 |
 615 |   80.3  | 279.73 |  28.66 |
 620 |   80.2  | 279.84 |  42.86 |
 625 |   80.2  | 279.83 |  28.64 |
 630 |   80.1  | 279.87 |  28.70 |
 635 |   80.1  | 279.91 |  28.66 |
 640 |   80.1  | 279.90 |  28.69 |
 645 |   80.1  | 279.91 |  21.00 |
 650 |   80.1  | 279.91 |  28.76 |
 655 |   80.1  | 279.88 |  28.72 |
 660 |   79.8  | 280.17 |  21.00 |
 665 |   79.9  | 280.09 |  28.75 |
 670 |   80.0  | 280.02 |  28.76 |
 675 |   80.1  | 279.93 |  28.73 |
 680 |   80.0  | 279.95 |  28.77 |
 685 |   80.1  | 279.94 |  28.74 |
 690 |   80.1  | 279.89 |  28.69 |
 695 |   80.1  | 279.86 |  28.67 |
 700 |   80.1  | 279.85 |  28.72 |
 705 |   80.1  | 279.88 |  28.77 |
 710 |   80.2  | 279.81 |  28.72 |
 715 |   80.2  | 279.82 |  28.69 |
 720 |   80.1  | 279.85 |  28.71 |
 725 |   80.2  | 279.80 |  28.72 |
 730 |   79.9  | 280.06 |  21.00 |
 735 |   80.0  | 279.98 |  28.73 |
 740 |   80.1  | 279.93 |  28.69 |
 745 |   80.1  | 279.90 |  28.71 |
 750 |   80.1  | 279.88 |  28.63 |
 755 |   80.1  | 279.88 |  28.66 |
 760 |   80.1  | 279.91 |  28.69 |
 765 |   80.2  | 279.84 |  28.69 |
 770 |   80.2  | 279.83 |  28.70 |
 775 |   80.2  | 279.83 |  28.66 |
 780 |   80.2  | 279.82 |  28.70 |
 785 |   80.2  | 279.84 | 215.30 |
 790 |   80.2  | 279.82 |  28.65 |
 795 |   80.1  | 279.86 |  28.68 |
 800 |   80.2  | 279.81 |  28.68 |
 805 |   80.2  | 279.79 |  28.65 |
 810 |   80.2  | 279.79 |  28.72 |
 815 |   80.2  | 279.75 |  28.71 |
 820 |   80.3  | 279.68 |  28.65 |
 825 |   80.3  | 279.68 |  28.66 |
 830 |   80.3  | 279.68 |  28.69 |
 835 |   80.3  | 279.71 |  28.57 |
 840 |   80.3  | 279.67 |  28.66 |
 845 |   80.3  | 279.71 |  28.67 |
 850 |   80.3  | 279.68 |  28.62 |
 855 |   80.3  | 279.65 |  28.65 |
 860 |   80.3  | 279.65 |  28.61 |
 865 |   80.3  | 279.65 |  28.63 |
 870 |   80.4  | 279.63 |  28.62 |
 875 |   80.4  | 279.64 |  28.60 |
 880 |   80.4  | 279.64 |  28.60 |
 885 |   80.4  | 279.61 |  28.67 |
 890 |   80.4  | 279.62 |  28.63 |
 895 |   80.4  | 279.63 |  28.63 |
 900 |   80.4  | 279.62 |  28.66 |
 905 |   80.4  | 279.61 |  28.63 |
 910 |   80.4  | 279.61 |  28.61 |
 915 |   80.4  | 279.58 |  28.56 |
 920 |   80.5  | 279.54 |  28.54 |
 925 |   80.4  | 279.56 |  28.58 |
 930 |   80.4  | 279.59 |  28.57 |
 935 |   80.4  | 279.56 |  28.54 |
 940 |   80.4  | 279.55 |  28.54 |
 945 |   80.5  | 279.54 |  28.59 |
 950 |   80.5  | 279.50 |  28.55 |
 955 |   80.5  | 279.52 |  28.56 |
 960 |   80.5  | 279.51 |  28.55 |
 965 |   80.5  | 279.49 |  28.48 |
 970 |   80.5  | 279.51 |  28.53 |
 975 |   80.5  | 279.52 |  28.54 |
 980 |   80.5  | 279.49 |  28.51 |
 985 |   80.6  | 279.44 |  28.50 |
 990 |   80.6  | 279.44 |  28.48 |
 995 |   80.6  | 279.44 |  28.51 |
1000 |   80.5  | 279.47 |  28.48 |
1005 |   80.5  | 279.48 |  28.48 |
1010 |   80.5  | 279.52 |  28.43 |
1015 |   80.5  | 279.51 |  28.42 |
1020 |   80.5  | 279.50 |  28.44 |
1025 |   80.5  | 279.51 |  28.43 |
1030 |   80.5  | 279.51 |  28.47 |
1035 |   80.4  | 279.55 |  28.42 |
1040 |   80.5  | 279.51 |  28.46 |
1045 |   80.5  | 279.46 |  28.40 |
1050 |   80.5  | 279.49 |  28.42 |
1055 |   80.5  | 279.48 |  28.39 |
1060 |   80.5  | 279.48 |  28.43 |
1065 |   80.5  | 279.46 |  28.39 |
1070 |   80.5  | 279.52 |  28.34 |
1075 |   80.5  | 279.49 |  28.32 |
1080 |   80.5  | 279.49 |  28.37 |
1085 |   80.5  | 279.51 |  28.27 |
1090 |   80.5  | 279.51 |  21.00 |
1095 |   80.6  | 279.44 |  28.31 |
1100 |   80.6  | 279.40 |  28.32 |
1105 |   80.6  | 279.38 |  28.29 |
1110 |   80.6  | 279.43 |  28.27 |
1115 |   80.6  | 279.40 |  21.00 |
1120 |   80.6  | 279.35 |  28.18 |
1125 |   80.7  | 279.33 |  28.21 |
1130 |   80.7  | 279.32 |  28.21 |
1135 |   80.6  | 279.38 |  28.20 |
1140 |   80.7  | 279.30 |  28.25 |
1145 |   80.7  | 279.29 |  28.16 |
1150 |   80.7  | 279.30 |  28.10 |
1155 |   80.7  | 279.30 |  28.15 |
1160 |   80.7  | 279.25 |  28.15 |
1165 |   80.8  | 279.23 |  28.15 |
1170 |   80.8  | 279.20 |  28.09 |
1175 |   80.9  | 279.13 |  28.13 |
1180 |   80.9  | 279.12 |  28.10 |
1185 |   80.9  | 279.11 |  28.12 |
1190 |   80.8  | 279.17 |  28.07 |
1195 |   80.8  | 279.15 |  28.04 |
1200 |   80.9  | 279.10 |  28.03 |
1205 |   80.9  | 279.11 |  28.02 |
1210 |   80.9  | 279.08 |  28.00 |
1215 |   80.9  | 279.12 |  27.96 |
1220 |   80.9  | 279.11 |  27.99 |
1225 |   80.9  | 279.10 |  27.98 |
1230 |   80.9  | 279.13 |  27.98 |
1235 |   80.8  | 279.15 |  27.94 |
1240 |   80.9  | 279.10 |  27.91 |
1245 |   81.0  | 279.02 |  27.96 |
1250 |   81.0  | 279.03 |  27.87 |
1255 |   81.0  | 279.02 |  27.93 |
1260 |   81.0  | 278.97 |  27.85 |
1265 |   81.1  | 278.93 |  27.83 |
1270 |   81.1  | 278.88 |  27.91 |
1275 |   81.1  | 278.90 |  27.90 |
1280 |   81.1  | 278.87 |  27.89 |
1285 |   81.1  | 278.86 |  27.83 |
1290 |   81.1  | 278.92 |  51.40 |
1295 |   81.1  | 278.91 |  27.81 |
1300 |   81.2  | 278.84 |  27.78 |
1305 |   81.1  | 278.87 |  27.74 |
1310 |   81.1  | 278.87 |  27.67 |
1315 |   81.2  | 278.84 |  21.00 |
1320 |   81.2  | 278.82 |  27.71 |
1325 |   81.2  | 278.80 |  27.72 |
1330 |   81.2  | 278.83 |  27.66 |
1335 |   81.2  | 278.82 |  27.63 |
1340 |   81.2  | 278.78 |  27.67 |
1345 |   81.2  | 278.76 |  51.40 |
1350 |   81.3  | 278.72 |  27.62 |
1355 |   81.3  | 278.70 |  27.62 |
1360 |   81.3  | 278.67 |  27.59 |
1365 |   81.4  | 278.62 |  27.58 |
1370 |   81.4  | 278.62 |  27.54 |
1375 |   81.3  | 278.67 |  27.50 |
1380 |   81.4  | 278.57 |  27.57 |
1385 |   81.6  | 278.44 |  27.55 |
1390 |   81.6  | 278.44 | 173.64 |
1395 |   81.6  | 278.43 |  27.52 |
1400 |   81.6  | 278.39 |  27.48 |
1405 |   81.6  | 278.39 |  27.49 |
1410 |   81.6  | 278.41 |  27.51 |
1415 |   81.6  | 278.42 |  27.55 |
1420 |   81.5  | 278.48 |  27.51 |
1425 |   81.5  | 278.45 |  27.50 |
1430 |   81.6  | 278.44 |  27.51 |
1435 |   81.6  | 278.44 |  27.55 |
1440 |   81.6  | 278.42 |  27.52 |
1445 |   81.6  | 278.38 |  27.53 |
1450 |   81.6  | 278.38 |  27.54 |
1455 |   81.6  | 278.37 |  27.49 |
1460 |   81.7  | 278.33 |  27.48 |
1465 |   81.7  | 278.30 |  27.53 |
1470 |   81.7  | 278.33 |  27.53 |
1475 |   81.7  | 278.33 |  27.52 |
1480 |   81.6  | 278.36 |  27.55 |
1485 |   81.7  | 278.32 |  27.58 |
1490 |   81.7  | 278.34 |  27.53 |
1495 |   81.6  | 278.35 |  27.55 |
1500 |   81.7  | 278.32 |  27.46 |
1505 |   81.7  | 278.30 |  27.49 |
1510 |   81.7  | 278.33 |  27.47 |
1515 |   81.7  | 278.28 |  27.50 |
1520 |   81.7  | 278.31 |  27.49 |
1525 |   81.7  | 278.28 |  27.50 |
1530 |   81.7  | 278.28 |  27.49 |
1535 |   81.7  | 278.31 |  27.45 |
1540 |   81.7  | 278.28 |  27.41 |
1545 |   81.7  | 278.25 |  27.52 |
1550 |   81.7  | 278.26 |  27.47 |
1555 |   81.8  | 278.23 |  27.46 |
1560 |   81.8  | 278.21 |  27.46 |
1565 |   81.7  | 278.25 |  27.44 |
1570 |   81.7  | 278.26 |  27.41 |
1575 |   81.7  | 278.27 |  27.39 |
1580 |   81.7  | 278.34 |  27.41 |
1585 |   81.7  | 278.33 |  27.42 |
1590 |   81.7  | 278.33 |  27.38 |
1595 |   81.6  | 278.36 |  27.36 |
1600 |   81.6  | 278.37 |  27.33 |
1605 |   81.7  | 278.30 |  27.37 |
1610 |   81.7  | 278.26 |  27.34 |
1615 |   81.7  | 278.30 |  27.33 |
1620 |   81.7  | 278.32 |  27.29 |
1625 |   81.7  | 278.27 |  27.26 |
1630 |   81.7  | 278.31 |  27.28 |
1635 |   81.7  | 278.32 |  27.35 |
1640 |   81.7  | 278.29 |  51.40 |
1645 |   81.7  | 278.25 |  21.00 |
1650 |   81.7  | 278.29 |  27.27 |
1655 |   81.8  | 278.21 |  27.21 |
1660 |   81.8  | 278.24 |  27.21 |
1665 |   81.8  | 278.24 |  27.20 |
1670 |   81.7  | 278.26 |  27.22 |
1675 |   81.7  | 278.28 |  27.21 |
1680 |   81.7  | 278.28 |  27.18 |
1685 |   81.8  | 278.19 |  27.23 |
1690 |   81.7  | 278.26 |  27.22 |
1695 |   81.7  | 278.27 |  27.22 |
1700 |   81.8  | 278.20 |  27.13 |
1705 |   81.8  | 278.20 |  27.20 |
1710 |   81.8  | 278.15 |  27.15 |
1715 |   81.9  | 278.14 |  27.16 |
1720 |   81.9  | 278.13 |  27.14 |
